bfs_no,month,weekday,packages,mean_age,total_pop,share_0to14,share_15to19,share_20to39,share_40to64,share_65to79,share_above80,share_foreigners,share_catholics,share_other_relig,share_protestants,unemployment_rate,taxpower,share_tertiary,firms,E,N,distance_to_nearest_city
3202,December,FR,386,39.7,1224.0,18.3,5.5,26.9,34.5,10.9,3.9,8.1,58.3,19.4,22.3,0.9,83.5,45.4,126.0,9.323787431395068,47.52141395771278,11.250692107851505
3202,December,MI,624,39.7,1224.0,18.3,5.5,26.9,34.5,10.9,3.9,8.1,58.3,19.4,22.3,0.9,83.5,45.4,126.0,9.323787431395068,47.52141395771278,11.250692107851505
3202,December,MO,367,39.7,1224.0,18.3,5.5,26.9,34.5,10.9,3.9,8.1,58.3,19.4,22.3,0.9,83.5,45.4,126.0,9.323787431395068,47.52141395771278,11.250692107851505
3202,December,SA,178,39.7,1224.0,18.3,5.5,26.9,34.5,10.9,3.9,8.1,58.3,19.4,22.3,0.9,83.5,45.4,126.0,9.323787431395068,47.52141395771278,11.250692107851505
3203,January,DI,26688,41.5,76213.0,13.6,4.6,33.0,31.3,12.1,5.5,31.8,32.4,49.9,17.7,2.6,103.1,44.7,7180.0,9.362229413507697,47.42363487883572,1.7877753443292726e-12
3203,January,DO,24969,41.5,76213.0,13.6,4.6,33.0,31.3,12.1,5.5,31.8,32.4,49.9,17.7,2.6,103.1,44.7,7180.0,9.362229413507697,47.42363487883572,1.7877753443292726e-12
3203,January,FR,27103,41.5,76213.0,13.6,4.6,33.0,31.3,12.1,5.5,31.8,32.4,49.9,17.7,2.6,103.1,44.7,7180.0,9.362229413507697,47.42363487883572,1.7877753443292726e-12
3203,January,MI,26055,41.5,76213.0,13.6,4.6,33.0,31.3,12.1,5.5,31.8,32.4,49.9,17.7,2.6,103.1,44.7,7180.0,9.362229413507697,47.42363487883572,1.7877753443292726e-12
3203,January,MO,18130,41.5,76213.0,13.6,4.6,33.0,31.3,12.1,5.5,31.8,32.4,49.9,17.7,2.6,103.1,44.7,7180.0,9.362229413507697,47.42363487883572,1.7877753443292726e-12
3203,January,SA,4338,41.5,76213.0,13.6,4.6,33.0,31.3,12.1,5.5,31.8,32.4,49.9,17.7,2.6,103.1,44.7,7180.0,9.362229413507697,47.42363487883572,1.7877753443292726e-12
3203,January,SO,10,41.5,76213.0,13.6,4.6,33.0,31.3,12.1,5.5,31.8,32.4,49.9,17.7,2.6,103.1,44.7,7180.0,9.362229413507697,47.42363487883572,1.7877753443292726e-12
3203,February,DI,24657,41.5,76213.0,13.6,4.6,33.0,31.3,12.1,5.5,31.8,32.4,49.9,17.7,2.6,103.1,44.7,7180.0,9.362229413507697,47.42363487883572,1.7877753443292726e-12
3203,February,DO,22918,41.5,76213.0,13.6,4.6,33.0,31.3,12.1,5.5,31.8,32.4,49.9,17.7,2.6,103.1,44.7,7180.0,9.362229413507697,47.42363487883572,1.7877753443292726e-12
3203,February,FR,21727,41.5,76213.0,13.6,4.6,33.0,31.3,12.1,5.5,31.8,32.4,49.9,17.7,2.6,103.1,44.7,7180.0,9.362229413507697,47.42363487883572,1.7877753443292726e-12
3203,February,MI,24145,41.5,76213.0,13.6,4.6,33.0,31.3,12.1,5.5,31.8,32.4,49.9,17.7,2.6,103.1,44.7,7180.0,9.362229413507697,47.42363487883572,1.7877753443292726e-12
3203,February,MO,16601,41.5,76213.0,13.6,4.6,33.0,31.3,12.1,5.5,31.8,32.4,49.9,17.7,2.6,103.1,44.7,7180.0,9.362229413507697,47.42363487883572,1.7877753443292726e-12
3203,February,SA,3721,41.5,76213.0,13.6,4.6,33.0,31.3,12.1,5.5,31.8,32.4,49.9,17.7,2.6,103.1,44.7,7180.0,9.362229413507697,47.42363487883572,1.7877753443292726e-12
3203,February,SO,17,41.5,76213.0,13.6,4.6,33.0,31.3,12.1,5.5,31.8,32.4,49.9,17.7,2.6,103.1,44.7,7180.0,9.362229413507697,47.42363487883572,1.7877753443292726e-12
3203,March,DI,31589,41.5,76213.0,13.6,4.6,33.0,31.3,12.1,5.5,31.8,32.4,49.9,17.7,2.6,103.1,44.7,7180.0,9.362229413507697,47.42363487883572,1.7877753443292726e-12
3203,March,DO,23068,41.5,76213.0,13.6,4.6,33.0,31.3,12.1,5.5,31.8,32.4,49.9,17.7,2.6,103.1,44.7,7180.0,9.362229413507697,47.42363487883572,1.7877753443292726e-12
3203,March,FR,23491,41.5,76213.0,13.6,4.6,33.0,31.3,12.1,5.5,31.8,32.4,49.9,17.7,2.6,103.1,44.7,7180.0,9.362229413507697,47.42363487883572,1.7877753443292726e-12
3203,March,MI,23494,41.5,76213.0,13.6,4.6,33.0,31.3,12.1,5.5,31.8,32.4,49.9,17.7,2.6,103.1,44.7,7180.0,9.362229413507697,47.42363487883572,1.7877753443292726e-12
3203,March,MO,22962,41.5,76213.0,13.6,4.6,33.0,31.3,12.1,5.5,31.8,32.4,49.9,17.7,2.6,103.1,44.7,7180.0,9.362229413507697,47.42363487883572,1.7877753443292726e-12
3203,March,SA,2944,41.5,76213.0,13.6,4.6,33.0,31.3,12.1,5.5,31.8,32.4,49.9,17.7,2.6,103.1,44.7,7180.0,9.362229413507697,47.42363487883572,1.7877753443292726e-12
3203,March,SO,18,41.5,76213.0,13.6,4.6,33.0,31.3,12.1,5.5,31.8,32.4,49.9,17.7,2.6,103.1,44.7,7180.0,9.362229413507697,47.42363487883572,1.7877753443292726e-12
3203,April,DI,31315,41.5,76213.0,13.6,4.6,33.0,31.3,12.1,5.5,31.8,32.4,49.9,17.7,2.6,103.1,44.7,7180.0,9.362229413507697,47.42363487883572,1.7877753443292726e-12
3203,April,DO,38124,41.5,76213.0,13.6,4.6,33.0,31.3,12.1,5.5,31.8,32.4,49.9,17.7,2.6,103.1,44.7,7180.0,9.362229413507697,47.42363487883572,1.7877753443292726e-12
3203,April,FR,23121,41.5,76213.0,13.6,4.6,33.0,31.3,12.1,5.5,31.8,32.4,49.9,17.7,2.6,103.1,44.7,7180.0,9.362229413507697,47.42363487883572,1.7877753443292726e-12
3203,April,MI,36927,41.5,76213.0,13.6,4.6,33.0,31.3,12.1,5.5,31.8,32.4,49.9,17.7,2.6,103.1,44.7,7180.0,9.362229413507697,47.42363487883572,1.7877753443292726e-12
3203,April,MO,17469,41.5,76213.0,13.6,4.6,33.0,31.3,12.1,5.5,31.8,32.4,49.9,17.7,2.6,103.1,44.7,7180.0,9.362229413507697,47.42363487883572,1.7877753443292726e-12
3203,April,SA,14493,41.5,76213.0,13.6,4.6,33.0,31.3,12.1,5.5,31.8,32.4,49.9,17.7,2.6,103.1,44.7,7180.0,9.362229413507697,47.42363487883572,1.7877753443292726e-12
3203,April,SO,14,41.5,76213.0,13.6,4.6,33.0,31.3,12.1,5.5,31.8,32.4,49.9,17.7,2.6,103.1,44.7,7180.0,9.362229413507697,47.42363487883572,1.7877753443292726e-12
3203,May,DI,29307,41.5,76213.0,13.6,4.6,33.0,31.3,12.1,5.5,31.8,32.4,49.9,17.7,2.6,103.1,44.7,7180.0,9.362229413507697,47.42363487883572,1.7877753443292726e-12
3203,May,DO,22509,41.5,76213.0,13.6,4.6,33.0,31.3,12.1,5.5,31.8,32.4,49.9,17.7,2.6,103.1,44.7,7180.0,9.362229413507697,47.42363487883572,1.7877753443292726e-12
3203,May,FR,34644,41.5,76213.0,13.6,4.6,33.0,31.3,12.1,5.5,31.8,32.4,49.9,17.7,2.6,103.1,44.7,7180.0,9.362229413507697,47.42363487883572,1.7877753443292726e-12
3203,May,MI,30383,41.5,76213.0,13.6,4.6,33.0,31.3,12.1,5.5,31.8,32.4,49.9,17.7,2.6,103.1,44.7,7180.0,9.362229413507697,47.42363487883572,1.7877753443292726e-12
3203,May,MO,18308,41.5,76213.0,13.6,4.6,33.0,31.3,12.1,5.5,31.8,32.4,49.9,17.7,2.6,103.1,44.7,7180.0,9.362229413507697,47.42363487883572,1.7877753443292726e-12
3203,May,SA,7481,41.5,76213.0,13.6,4.6,33.0,31.3,12.1,5.5,31.8,32.4,49.9,17.7,2.6,103.1,44.7,7180.0,9.362229413507697,47.42363487883572,1.7877753443292726e-12
3203,May,SO,53,41.5,76213.0,13.6,4.6,33.0,31.3,12.1,5.5,31.8,32.4,49.9,17.7,2.6,103.1,44.7,7180.0,9.362229413507697,47.42363487883572,1.7877753443292726e-12
3203,June,DI,32687,41.5,76213.0,13.6,4.6,33.0,31.3,12.1,5.5,31.8,32.4,49.9,17.7,2.6,103.1,44.7,7180.0,9.362229413507697,47.42363487883572,1.7877753443292726e-12
3203,June,DO,28604,41.5,76213.0,13.6,4.6,33.0,31.3,12.1,5.5,31.8,32.4,49.9,17.7,2.6,103.1,44.7,7180.0,9.362229413507697,47.42363487883572,1.7877753443292726e-12
3203,June,FR,25200,41.5,76213.0,13.6,4.6,33.0,31.3,12.1,5.5,31.8,32.4,49.9,17.7,2.6,103.1,44.7,7180.0,9.362229413507697,47.42363487883572,1.7877753443292726e-12
3203,June,MI,28759,41.5,76213.0,13.6,4.6,33.0,31.3,12.1,5.5,31.8,32.4,49.9,17.7,2.6,103.1,44.7,7180.0,9.362229413507697,47.42363487883572,1.7877753443292726e-12
3203,June,MO,17909,41.5,76213.0,13.6,4.6,33.0,31.3,12.1,5.5,31.8,32.4,49.9,17.7,2.6,103.1,44.7,7180.0,9.362229413507697,47.42363487883572,1.7877753443292726e-12
3203,June,SA,5395,41.5,76213.0,13.6,4.6,33.0,31.3,12.1,5.5,31.8,32.4,49.9,17.7,2.6,103.1,44.7,7180.0,9.362229413507697,47.42363487883572,1.7877753443292726e-12
3203,June,SO,32,41.5,76213.0,13.6,4.6,33.0,31.3,12.1,5.5,31.8,32.4,49.9,17.7,2.6,103.1,44.7,7180.0,9.362229413507697,47.42363487883572,1.7877753443292726e-12
3203,July,DI,25568,41.5,76213.0,13.6,4.6,33.0,31.3,12.1,5.5,31.8,32.4,49.9,17.7,2.6,103.1,44.7,7180.0,9.362229413507697,47.42363487883572,1.7877753443292726e-12
3203,July,DO,28984,41.5,76213.0,13.6,4.6,33.0,31.3,12.1,5.5,31.8,32.4,49.9,17.7,2.6,103.1,44.7,7180.0,9.362229413507697,47.42363487883572,1.7877753443292726e-12
3203,July,FR,27011,41.5,76213.0,13.6,4.6,33.0,31.3,12.1,5.5,31.8,32.4,49.9,17.7,2.6,103.1,44.7,7180.0,9.362229413507697,47.42363487883572,1.7877753443292726e-12
3203,July,MI,32012,41.5,76213.0,13.6,4.6,33.0,31.3,12.1,5.5,31.8,32.4,49.9,17.7,2.6,103.1,44.7,7180.0,9.362229413507697,47.42363487883572,1.7877753443292726e-12
3203,July,MO,15433,41.5,76213.0,13.6,4.6,33.0,31.3,12.1,5.5,31.8,32.4,49.9,17.7,2.6,103.1,44.7,7180.0,9.362229413507697,47.42363487883572,1.7877753443292726e-12
3203,July,SA,4100,41.5,76213.0,13.6,4.6,33.0,31.3,12.1,5.5,31.8,32.4,49.9,17.7,2.6,103.1,44.7,7180.0,9.362229413507697,47.42363487883572,1.7877753443292726e-12
3203,July,SO,17,41.5,76213.0,13.6,4.6,33.0,31.3,12.1,5.5,31.8,32.4,49.9,17.7,2.6,103.1,44.7,7180.0,9.362229413507697,47.42363487883572,1.7877753443292726e-12
3203,August,DI,23522,41.5,76213.0,13.6,4.6,33.0,31.3,12.1,5.5,31.8,32.4,49.9,17.7,2.6,103.1,44.7,7180.0,9.362229413507697,47.42363487883572,1.7877753443292726e-12
3203,August,DO,23151,41.5,76213.0,13.6,4.6,33.0,31.3,12.1,5.5,31.8,32.4,49.9,17.7,2.6,103.1,44.7,7180.0,9.362229413507697,47.42363487883572,1.7877753443292726e-12
3203,August,FR,21764,41.5,76213.0,13.6,4.6,33.0,31.3,12.1,5.5,31.8,32.4,49.9,17.7,2.6,103.1,44.7,7180.0,9.362229413507697,47.42363487883572,1.7877753443292726e-12
3203,August,MI,24192,41.5,76213.0,13.6,4.6,33.0,31.3,12.1,5.5,31.8,32.4,49.9,17.7,2.6,103.1,44.7,7180.0,9.362229413507697,47.42363487883572,1.7877753443292726e-12
3203,August,MO,20440,41.5,76213.0,13.6,4.6,33.0,31.3,12.1,5.5,31.8,32.4,49.9,17.7,2.6,103.1,44.7,7180.0,9.362229413507697,47.42363487883572,1.7877753443292726e-12
3203,August,SA,3681,41.5,76213.0,13.6,4.6,33.0,31.3,12.1,5.5,31.8,32.4,49.9,17.7,2.6,103.1,44.7,7180.0,9.362229413507697,47.42363487883572,1.7877753443292726e-12
3203,August,SO,14,41.5,76213.0,13.6,4.6,33.0,31.3,12.1,5.5,31.8,32.4,49.9,17.7,2.6,103.1,44.7,7180.0,9.362229413507697,47.42363487883572,1.7877753443292726e-12
3203,September,DI,32987,41.5,76213.0,13.6,4.6,33.0,31.3,12.1,5.5,31.8,32.4,49.9,17.7,2.6,103.1,44.7,7180.0,9.362229413507697,47.42363487883572,1.7877753443292726e-12
3203,September,DO,24770,41.5,76213.0,13.6,4.6,33.0,31.3,12.1,5.5,31.8,32.4,49.9,17.7,2.6,103.1,44.7,7180.0,9.362229413507697,47.42363487883572,1.7877753443292726e-12
3203,September,FR,23274,41.5,76213.0,13.6,4.6,33.0,31.3,12.1,5.5,31.8,32.4,49.9,17.7,2.6,103.1,44.7,7180.0,9.362229413507697,47.42363487883572,1.7877753443292726e-12
3203,September,MI,32687,41.5,76213.0,13.6,4.6,33.0,31.3,12.1,5.5,31.8,32.4,49.9,17.7,2.6,103.1,44.7,7180.0,9.362229413507697,47.42363487883572,1.7877753443292726e-12
3203,September,MO,16947,41.5,76213.0,13.6,4.6,33.0,31.3,12.1,5.5,31.8,32.4,49.9,17.7,2.6,103.1,44.7,7180.0,9.362229413507697,47.42363487883572,1.7877753443292726e-12
3203,September,SA,4269,41.5,76213.0,13.6,4.6,33.0,31.3,12.1,5.5,31.8,32.4,49.9,17.7,2.6,103.1,44.7,7180.0,9.362229413507697,47.42363487883572,1.7877753443292726e-12
3203,September,SO,11,41.5,76213.0,13.6,4.6,33.0,31.3,12.1,5.5,31.8,32.4,49.9,17.7,2.6,103.1,44.7,7180.0,9.362229413507697,47.42363487883572,1.7877753443292726e-12
3203,October,DI,26798,41.5,76213.0,13.6,4.6,33.0,31.3,12.1,5.5,31.8,32.4,49.9,17.7,2.6,103.1,44.7,7180.0,9.362229413507697,47.42363487883572,1.7877753443292726e-12
3203,October,DO,34141,41.5,76213.0,13.6,4.6,33.0,31.3,12.1,5.5,31.8,32.4,49.9,17.7,2.6,103.1,44.7,7180.0,9.362229413507697,47.42363487883572,1.7877753443292726e-12
3203,October,FR,31580,41.5,76213.0,13.6,4.6,33.0,31.3,12.1,5.5,31.8,32.4,49.9,17.7,2.6,103.1,44.7,7180.0,9.362229413507697,47.42363487883572,1.7877753443292726e-12
3203,October,MI,28950,41.5,76213.0,13.6,4.6,33.0,31.3,12.1,5.5,31.8,32.4,49.9,17.7,2.6,103.1,44.7,7180.0,9.362229413507697,47.42363487883572,1.7877753443292726e-12
3203,October,MO,18162,41.5,76213.0,13.6,4.6,33.0,31.3,12.1,5.5,31.8,32.4,49.9,17.7,2.6,103.1,44.7,7180.0,9.362229413507697,47.42363487883572,1.7877753443292726e-12
3203,October,SA,6737,41.5,76213.0,13.6,4.6,33.0,31.3,12.1,5.5,31.8,32.4,49.9,17.7,2.6,103.1,44.7,7180.0,9.362229413507697,47.42363487883572,1.7877753443292726e-12
3203,October,SO,19,41.5,76213.0,13.6,4.6,33.0,31.3,12.1,5.5,31.8,32.4,49.9,17.7,2.6,103.1,44.7,7180.0,9.362229413507697,47.42363487883572,1.7877753443292726e-12
3203,November,DI,30377,41.5,76213.0,13.6,4.6,33.0,31.3,12.1,5.5,31.8,32.4,49.9,17.7,2.6,103.1,44.7,7180.0,9.362229413507697,47.42363487883572,1.7877753443292726e-12
3203,November,DO,30681,41.5,76213.0,13.6,4.6,33.0,31.3,12.1,5.5,31.8,32.4,49.9,17.7,2.6,103.1,44.7,7180.0,9.362229413507697,47.42363487883572,1.7877753443292726e-12
3203,November,FR,29582,41.5,76213.0,13.6,4.6,33.0,31.3,12.1,5.5,31.8,32.4,49.9,17.7,2.6,103.1,44.7,7180.0,9.362229413507697,47.42363487883572,1.7877753443292726e-12
3203,November,MI,32690,41.5,76213.0,13.6,4.6,33.0,31.3,12.1,5.5,31.8,32.4,49.9,17.7,2.6,103.1,44.7,7180.0,9.362229413507697,47.42363487883572,1.7877753443292726e-12
3203,November,MO,24356,41.5,76213.0,13.6,4.6,33.0,31.3,12.1,5.5,31.8,32.4,49.9,17.7,2.6,103.1,44.7,7180.0,9.362229413507697,47.42363487883572,1.7877753443292726e-12
3203,November,SA,11045,41.5,76213.0,13.6,4.6,33.0,31.3,12.1,5.5,31.8,32.4,49.9,17.7,2.6,103.1,44.7,7180.0,9.362229413507697,47.42363487883572,1.7877753443292726e-12
3203,November,SO,14,41.5,76213.0,13.6,4.6,33.0,31.3,12.1,5.5,31.8,32.4,49.9,17.7,2.6,103.1,44.7,7180.0,9.362229413507697,47.42363487883572,1.7877753443292726e-12
3203,December,DI,40905,41.5,76213.0,13.6,4.6,33.0,31.3,12.1,5.5,31.8,32.4,49.9,17.7,2.6,103.1,44.7,7180.0,9.362229413507697,47.42363487883572,1.7877753443292726e-12
3203,December,DO,45913,41.5,76213.0,13.6,4.6,33.0,31.3,12.1,5.5,31.8,32.4,49.9,17.7,2.6,103.1,44.7,7180.0,9.362229413507697,47.42363487883572,1.7877753443292726e-12
3203,December,FR,31257,41.5,76213.0,13.6,4.6,33.0,31.3,12.1,5.5,31.8,32.4,49.9,17.7,2.6,103.1,44.7,7180.0,9.362229413507697,47.42363487883572,1.7877753443292726e-12
3203,December,MI,48649,41.5,76213.0,13.6,4.6,33.0,31.3,12.1,5.5,31.8,32.4,49.9,17.7,2.6,103.1,44.7,7180.0,9.362229413507697,47.42363487883572,1.7877753443292726e-12
3203,December,MO,18272,41.5,76213.0,13.6,4.6,33.0,31.3,12.1,5.5,31.8,32.4,49.9,17.7,2.6,103.1,44.7,7180.0,9.362229413507697,47.42363487883572,1.7877753443292726e-12
3203,December,SA,20587,41.5,76213.0,13.6,4.6,33.0,31.3,12.1,5.5,31.8,32.4,49.9,17.7,2.6,103.1,44.7,7180.0,9.362229413507697,47.42363487883572,1.7877753443292726e-12
3203,December,SO,22,41.5,76213.0,13.6,4.6,33.0,31.3,12.1,5.5,31.8,32.4,49.9,17.7,2.6,103.1,44.7,7180.0,9.362229413507697,47.42363487883572,1.7877753443292726e-12
3204,January,DI,2695,43.7,9747.0,15.2,5.6,23.7,33.4,16.0,6.2,27.3,35.1,45.0,19.9,2.6,83.7,33.4,461.0,9.379114458152808,47.4633503264606,4.595534232388832
3204,January,DO,2427,43.7,9747.0,15.2,5.6,23.7,33.4,16.0,6.2,27.3,35.1,45.0,19.9,2.6,83.7,33.4,461.0,9.379114458152808,47.4633503264606,4.595534232388832
3204,January,FR,2869,43.7,9747.0,15.2,5.6,23.7,33.4,16.0,6.2,27.3,35.1,45.0,19.9,2.6,83.7,33.4,461.0,9.379114458152808,47.4633503264606,4.595534232388832
3204,January,MI,2571,43.7,9747.0,15.2,5.6,23.7,33.4,16.0,6.2,27.3,35.1,45.0,19.9,2.6,83.7,33.4,461.0,9.379114458152808,47.4633503264606,4.595534232388832
3204,January,MO,1656,43.7,9747.0,15.2,5.6,23.7,33.4,16.0,6.2,27.3,35.1,45.0,19.9,2.6,83.7,33.4,461.0,9.379114458152808,47.4633503264606,4.595534232388832
3204,January,SA,447,43.7,9747.0,15.2,5.6,23.7,33.4,16.0,6.2,27.3,35.1,45.0,19.9,2.6,83.7,33.4,461.0,9.379114458152808,47.4633503264606,4.595534232388832
3204,February,DI,2527,43.7,9747.0,15.2,5.6,23.7,33.4,16.0,6.2,27.3,35.1,45.0,19.9,2.6,83.7,33.4,461.0,9.379114458152808,47.4633503264606,4.595534232388832
3204,February,DO,2289,43.7,9747.0,15.2,5.6,23.7,33.4,16.0,6.2,27.3,35.1,45.0,19.9,2.6,83.7,33.4,461.0,9.379114458152808,47.4633503264606,4.595534232388832
3204,February,FR,2158,43.7,9747.0,15.2,5.6,23.7,33.4,16.0,6.2,27.3,35.1,45.0,19.9,2.6,83.7,33.4,461.0,9.379114458152808,47.4633503264606,4.595534232388832
3204,February,MI,2506,43.7,9747.0,15.2,5.6,23.7,33.4,16.0,6.2,27.3,35.1,45.0,19.9,2.6,83.7,33.4,461.0,9.379114458152808,47.4633503264606,4.595534232388832
3204,February,MO,1664,43.7,9747.0,15.2,5.6,23.7,33.4,16.0,6.2,27.3,35.1,45.0,19.9,2.6,83.7,33.4,461.0,9.379114458152808,47.4633503264606,4.595534232388832
3204,February,SA,420,43.7,9747.0,15.2,5.6,23.7,33.4,16.0,6.2,27.3,35.1,45.0,19.9,2.6,83.7,33.4,461.0,9.379114458152808,47.4633503264606,4.595534232388832
3204,March,DI,3087,43.7,9747.0,15.2,5.6,23.7,33.4,16.0,6.2,27.3,35.1,45.0,19.9,2.6,83.7,33.4,461.0,9.379114458152808,47.4633503264606,4.595534232388832
3204,March,DO,2217,43.7,9747.0,15.2,5.6,23.7,33.4,16.0,6.2,27.3,35.1,45.0,19.9,2.6,83.7,33.4,461.0,9.379114458152808,47.4633503264606,4.595534232388832
3204,March,FR,2322,43.7,9747.0,15.2,5.6,23.7,33.4,16.0,6.2,27.3,35.1,45.0,19.9,2.6,83.7,33.4,461.0,9.379114458152808,47.4633503264606,4.595534232388832
3204,March,MI,2311,43.7,9747.0,15.2,5.6,23.7,33.4,16.0,6.2,27.3,35.1,45.0,19.9,2.6,83.7,33.4,461.0,9.379114458152808,47.4633503264606,4.595534232388832
3204,March,MO,2322,43.7,9747.0,15.2,5.6,23.7,33.4,16.0,6.2,27.3,35.1,45.0,19.9,2.6,83.7,33.4,461.0,9.379114458152808,47.4633503264606,4.595534232388832
3204,March,SA,353,43.7,9747.0,15.2,5.6,23.7,33.4,16.0,6.2,27.3,35.1,45.0,19.9,2.6,83.7,33.4,461.0,9.379114458152808,47.4633503264606,4.595534232388832
3204,April,DI,3296,43.7,9747.0,15.2,5.6,23.7,33.4,16.0,6.2,27.3,35.1,45.0,19.9,2.6,83.7,33.4,461.0,9.379114458152808,47.4633503264606,4.595534232388832
3204,April,DO,3835,43.7,9747.0,15.2,5.6,23.7,33.4,16.0,6.2,27.3,35.1,45.0,19.9,2.6,83.7,33.4,461.0,9.379114458152808,47.4633503264606,4.595534232388832
3204,April,FR,2451,43.7,9747.0,15.2,5.6,23.7,33.4,16.0,6.2,27.3,35.1,45.0,19.9,2.6,83.7,33.4,461.0,9.379114458152808,47.4633503264606,4.595534232388832
3204,April,MI,3830,43.7,9747.0,15.2,5.6,23.7,33.4,16.0,6.2,27.3,35.1,45.0,19.9,2.6,83.7,33.4,461.0,9.379114458152808,47.4633503264606,4.595534232388832
3204,April,MO,1901,43.7,9747.0,15.2,5.6,23.7,33.4,16.0,6.2,27.3,35.1,45.0,19.9,2.6,83.7,33.4,461.0,9.379114458152808,47.4633503264606,4.595534232388832
3204,April,SA,1729,43.7,9747.0,15.2,5.6,23.7,33.4,16.0,6.2,27.3,35.1,45.0,19.9,2.6,83.7,33.4,461.0,9.379114458152808,47.4633503264606,4.595534232388832
3204,April,SO,1,43.7,9747.0,15.2,5.6,23.7,33.4,16.0,6.2,27.3,35.1,45.0,19.9,2.6,83.7,33.4,461.0,9.379114458152808,47.4633503264606,4.595534232388832
3204,May,DI,3141,43.7,9747.0,15.2,5.6,23.7,33.4,16.0,6.2,27.3,35.1,45.0,19.9,2.6,83.7,33.4,461.0,9.379114458152808,47.4633503264606,4.595534232388832
3204,May,DO,2377,43.7,9747.0,15.2,5.6,23.7,33.4,16.0,6.2,27.3,35.1,45.0,19.9,2.6,83.7,33.4,461.0,9.379114458152808,47.4633503264606,4.595534232388832
3204,May,FR,3724,43.7,9747.0,15.2,5.6,23.7,33.4,16.0,6.2,27.3,35.1,45.0,19.9,2.6,83.7,33.4,461.0,9.379114458152808,47.4633503264606,4.595534232388832
3204,May,MI,3345,43.7,9747.0,15.2,5.6,23.7,33.4,16.0,6.2,27.3,35.1,45.0,19.9,2.6,83.7,33.4,461.0,9.379114458152808,47.4633503264606,4.595534232388832
3204,May,MO,1909,43.7,9747.0,15.2,5.6,23.7,33.4,16.0,6.2,27.3,35.1,45.0,19.9,2.6,83.7,33.4,461.0,9.379114458152808,47.4633503264606,4.595534232388832
3204,May,SA,974,43.7,9747.0,15.2,5.6,23.7,33.4,16.0,6.2,27.3,35.1,45.0,19.9,2.6,83.7,33.4,461.0,9.379114458152808,47.4633503264606,4.595534232388832
3204,May,SO,4,43.7,9747.0,15.2,5.6,23.7,33.4,16.0,6.2,27.3,35.1,45.0,19.9,2.6,83.7,33.4,461.0,9.379114458152808,47.4633503264606,4.595534232388832
3204,June,DI,3404,43.7,9747.0,15.2,5.6,23.7,33.4,16.0,6.2,27.3,35.1,45.0,19.9,2.6,83.7,33.4,461.0,9.379114458152808,47.4633503264606,4.595534232388832
3204,June,DO,2850,43.7,9747.0,15.2,5.6,23.7,33.4,16.0,6.2,27.3,35.1,45.0,19.9,2.6,83.7,33.4,461.0,9.379114458152808,47.4633503264606,4.595534232388832
3204,June,FR,2478,43.7,9747.0,15.2,5.6,23.7,33.4,16.0,6.2,27.3,35.1,45.0,19.9,2.6,83.7,33.4,461.0,9.379114458152808,47.4633503264606,4.595534232388832
3204,June,MI,2974,43.7,9747.0,15.2,5.6,23.7,33.4,16.0,6.2,27.3,35.1,45.0,19.9,2.6,83.7,33.4,461.0,9.379114458152808,47.4633503264606,4.595534232388832
3204,June,MO,1652,43.7,9747.0,15.2,5.6,23.7,33.4,16.0,6.2,27.3,35.1,45.0,19.9,2.6,83.7,33.4,461.0,9.379114458152808,47.4633503264606,4.595534232388832
3204,June,SA,617,43.7,9747.0,15.2,5.6,23.7,33.4,16.0,6.2,27.3,35.1,45.0,19.9,2.6,83.7,33.4,461.0,9.379114458152808,47.4633503264606,4.595534232388832
3204,July,DI,2317,43.7,9747.0,15.2,5.6,23.7,33.4,16.0,6.2,27.3,35.1,45.0,19.9,2.6,83.7,33.4,461.0,9.379114458152808,47.4633503264606,4.595534232388832
3204,July,DO,2822,43.7,9747.0,15.2,5.6,23.7,33.4,16.0,6.2,27.3,35.1,45.0,19.9,2.6,83.7,33.4,461.0,9.379114458152808,47.4633503264606,4.595534232388832
3204,July,FR,2662,43.7,9747.0,15.2,5.6,23.7,33.4,16.0,6.2,27.3,35.1,45.0,19.9,2.6,83.7,33.4,461.0,9.379114458152808,47.4633503264606,4.595534232388832
3204,July,MI,3095,43.7,9747.0,15.2,5.6,23.7,33.4,16.0,6.2,27.3,35.1,45.0,19.9,2.6,83.7,33.4,461.0,9.379114458152808,47.4633503264606,4.595534232388832
3204,July,MO,1365,43.7,9747.0,15.2,5.6,23.7,33.4,16.0,6.2,27.3,35.1,45.0,19.9,2.6,83.7,33.4,461.0,9.379114458152808,47.4633503264606,4.595534232388832
3204,July,SA,500,43.7,9747.0,15.2,5.6,23.7,33.4,16.0,6.2,27.3,35.1,45.0,19.9,2.6,83.7,33.4,461.0,9.379114458152808,47.4633503264606,4.595534232388832
3204,August,DI,2341,43.7,9747.0,15.2,5.6,23.7,33.4,16.0,6.2,27.3,35.1,45.0,19.9,2.6,83.7,33.4,461.0,9.379114458152808,47.4633503264606,4.595534232388832
3204,August,DO,2287,43.7,9747.0,15.2,5.6,23.7,33.4,16.0,6.2,27.3,35.1,45.0,19.9,2.6,83.7,33.4,461.0,9.379114458152808,47.4633503264606,4.595534232388832
