MONAT,WOCHENTAG,PLZ,PRODUKT_GRUPPE,ANZAHL
01/09/2021,FR,9466,SEM,7
01/09/2021,FR,9466,PRI,375
01/09/2021,MI,9466,ECO,250
01/09/2021,MI,9466,PRI,545
01/09/2021,MI,9466,SEM,3
01/09/2021,MO,9466,PRI,294
01/09/2021,MO,9466,ECO,157
01/09/2021,MO,9466,SEM,2
01/09/2021,SA,9466,SEM,2
01/09/2021,SA,9466,ECO,16
01/09/2021,SA,9466,PRI,84
01/09/2021,DI,9467,ECO,83
01/09/2021,DI,9467,PRI,121
01/09/2021,DO,9467,PRI,125
01/09/2021,DO,9467,ECO,102
01/09/2021,DO,9467,SEM,4
01/09/2021,FR,9467,PRI,92
01/09/2021,FR,9467,ECO,84
01/09/2021,FR,9467,SEM,1
01/09/2021,MI,9467,ECO,130
01/09/2021,MI,9467,PRI,112
01/09/2021,MI,9467,SEM,3
01/09/2021,MO,9467,ECO,82
01/09/2021,MO,9467,PRI,43
01/09/2021,SA,9467,PRI,27
01/09/2021,SA,9467,SEM,3
01/09/2021,SA,9467,ECO,8
01/09/2021,DI,9468,PRI,153
01/09/2021,DI,9468,ECO,102
01/09/2021,DO,9468,ECO,121
01/09/2021,DO,9468,PRI,139
01/09/2021,FR,9468,SEM,3
01/09/2021,FR,9468,ECO,80
01/09/2021,FR,9468,PRI,131
01/09/2021,MI,9468,SEM,1
01/09/2021,MI,9468,ECO,144
01/09/2021,MI,9468,PRI,155
01/09/2021,MO,9468,ECO,76
01/09/2021,MO,9468,PRI,54
01/09/2021,SA,9468,PRI,28
01/09/2021,SA,9468,SEM,1
01/09/2021,SA,9468,ECO,21
01/09/2021,DI,9469,PRI,489
01/09/2021,DI,9469,ECO,160
01/09/2021,DI,9469,SEM,17
01/09/2021,DO,9469,SEM,24
01/09/2021,DO,9469,PRI,580
01/09/2021,DO,9469,ECO,214
01/09/2021,FR,9469,SEM,21
01/09/2021,FR,9469,ECO,165
01/09/2021,FR,9469,PRI,471
01/09/2021,MI,9469,ECO,205
01/09/2021,MI,9469,PRI,659
01/09/2021,MI,9469,SEM,19
01/09/2021,MO,9469,PRI,388
01/09/2021,MO,9469,SEM,12
01/09/2021,MO,9469,ECO,146
01/09/2021,SA,9469,PRI,59
01/09/2021,SA,9469,ECO,9
01/09/2021,SA,9469,SEM,7
01/09/2021,DI,9470,ECO,2562
01/09/2021,DI,9470,SEM,26
01/09/2021,DI,9470,PRI,3238
01/09/2021,DO,9470,PRI,3436
01/09/2021,DO,9470,SEM,37
01/09/2021,DO,9470,ECO,2744
01/09/2021,FR,9470,SEM,55
01/09/2021,FR,9470,PRI,2555
01/09/2021,FR,9470,ECO,2017
01/09/2021,MI,9470,PRI,3814
01/09/2021,MI,9470,SEM,78
01/09/2021,MI,9470,ECO,3202
01/09/2021,MO,9470,PRI,1682
01/09/2021,MO,9470,SEM,12
01/09/2021,MO,9470,ECO,2092
01/09/2021,SA,9470,SEM,68
01/09/2021,SA,9470,PRI,652
01/09/2021,SA,9470,ECO,74
01/09/2021,SO,9470,ECO,8
01/09/2021,SO,9470,PRI,20
01/09/2021,DI,9471,PRI,3
01/09/2021,DI,9471,ECO,2
01/09/2021,DO,9471,PRI,4
01/09/2021,DO,9471,ECO,5
01/09/2021,FR,9471,PRI,3
01/09/2021,FR,9471,ECO,3
01/09/2021,MI,9471,PRI,10
01/09/2021,MI,9471,ECO,5
01/09/2021,MO,9471,ECO,1
01/09/2021,MO,9471,PRI,2
01/09/2021,SA,9471,PRI,1
01/09/2021,DI,9472,PRI,1171
01/09/2021,DI,9472,SEM,23
01/09/2021,DI,9472,ECO,545
01/09/2021,DO,9472,SEM,30
01/09/2021,DO,9472,PRI,1381
01/09/2021,DO,9472,ECO,746
01/09/2021,FR,9472,PRI,1003
01/09/2021,FR,9472,ECO,571
01/09/2021,FR,9472,SEM,19
01/09/2021,MI,9472,SEM,23
01/09/2021,MI,9472,PRI,1500
01/09/2021,MI,9472,ECO,848
01/09/2021,MO,9472,PRI,574
01/09/2021,MO,9472,SEM,7
01/09/2021,MO,9472,ECO,477
01/09/2021,SA,9472,ECO,53
01/09/2021,SA,9472,PRI,249
01/09/2021,SA,9472,SEM,9
01/09/2021,DI,9473,PRI,712
01/09/2021,DI,9473,ECO,339
01/09/2021,DI,9473,SEM,19
01/09/2021,DO,9473,SEM,34
01/09/2021,DO,9473,ECO,402
01/09/2021,DO,9473,PRI,741
01/09/2021,FR,9473,ECO,324
01/09/2021,FR,9473,SEM,11
01/09/2021,FR,9473,PRI,524
01/09/2021,MI,9473,PRI,838
01/09/2021,MI,9473,SEM,42
01/09/2021,MI,9473,ECO,479
01/09/2021,MO,9473,PRI,356
01/09/2021,MO,9473,SEM,17
01/09/2021,MO,9473,ECO,264
01/09/2021,SA,9473,ECO,18
01/09/2021,SA,9473,PRI,134
01/09/2021,SA,9473,SEM,12
01/09/2021,DI,9475,SEM,11
01/09/2021,DI,9475,PRI,830
01/09/2021,DI,9475,ECO,377
01/09/2021,DO,9475,ECO,516
01/09/2021,DO,9475,PRI,886
01/09/2021,DO,9475,SEM,12
01/09/2021,FR,9475,PRI,611
01/09/2021,FR,9475,SEM,6
01/09/2021,FR,9475,ECO,370
01/09/2021,MI,9475,ECO,566
01/09/2021,MI,9475,PRI,1052
01/09/2021,MI,9475,SEM,2
01/09/2021,MO,9475,PRI,372
01/09/2021,MO,9475,SEM,2
01/09/2021,MO,9475,ECO,297
01/09/2021,SA,9475,ECO,39
01/09/2021,SA,9475,PRI,187
01/09/2021,SA,9475,SEM,5
01/09/2021,DI,9476,ECO,104
01/09/2021,DI,9476,PRI,257
01/09/2021,DO,9476,PRI,222
01/09/2021,DO,9476,ECO,139
01/09/2021,DO,9476,SEM,1
01/09/2021,FR,9476,ECO,96
01/09/2021,FR,9476,PRI,180
01/09/2021,MI,9476,PRI,303
01/09/2021,MI,9476,ECO,152
01/09/2021,MI,9476,SEM,2
01/09/2021,MO,9476,ECO,47
01/09/2021,MO,9476,PRI,79
01/09/2021,SA,9476,ECO,53
01/09/2021,SA,9476,SEM,1
01/09/2021,SA,9476,PRI,81
01/09/2021,DI,9477,SEM,2
01/09/2021,DI,9477,ECO,125
01/09/2021,DI,9477,PRI,396
01/09/2021,DO,9477,PRI,463
01/09/2021,DO,9477,ECO,159
01/09/2021,DO,9477,SEM,27
01/09/2021,FR,9477,PRI,372
01/09/2021,FR,9477,ECO,115
01/09/2021,FR,9477,SEM,7
01/09/2021,MI,9477,SEM,16
01/09/2021,MI,9477,PRI,521
01/09/2021,MI,9477,ECO,180
01/09/2021,MO,9477,ECO,94
01/09/2021,MO,9477,PRI,234
01/09/2021,MO,9477,SEM,3
01/09/2021,SA,9477,ECO,13
01/09/2021,SA,9477,PRI,81
01/09/2021,SA,9477,SEM,1
01/09/2021,DI,9478,ECO,112
01/09/2021,DI,9478,PRI,244
01/09/2021,DO,9478,ECO,158
01/09/2021,DO,9478,PRI,264
01/09/2021,DO,9478,SEM,2
01/09/2021,FR,9478,ECO,170
01/09/2021,FR,9478,SEM,7
01/09/2021,FR,9478,PRI,158
01/09/2021,MI,9478,ECO,197
01/09/2021,MI,9478,PRI,259
01/09/2021,MI,9478,SEM,3
01/09/2021,MO,9478,PRI,98
01/09/2021,MO,9478,ECO,99
01/09/2021,SA,9478,PRI,65
01/09/2021,SA,9478,SEM,4
01/09/2021,SA,9478,ECO,29
01/09/2021,DI,9479,SEM,1
01/09/2021,DI,9479,ECO,82
01/09/2021,DI,9479,PRI,112
01/09/2021,DO,9479,SEM,3
01/09/2021,DO,9479,ECO,119
01/09/2021,DO,9479,PRI,110
01/09/2021,FR,9479,PRI,87
01/09/2021,FR,9479,ECO,87
01/09/2021,FR,9479,SEM,1
01/09/2021,MI,9479,ECO,129
01/09/2021,MI,9479,PRI,129
01/09/2021,MO,9479,PRI,36
01/09/2021,MO,9479,ECO,60
01/09/2021,SA,9479,ECO,32
01/09/2021,SA,9479,PRI,42
01/09/2021,DI,9485,PRI,237
01/09/2021,DI,9485,SEM,10
01/09/2021,DI,9485,ECO,96
01/09/2021,DO,9485,SEM,13
01/09/2021,DO,9485,ECO,141
01/09/2021,DO,9485,PRI,277
01/09/2021,FR,9485,ECO,109
01/09/2021,FR,9485,PRI,214
01/09/2021,FR,9485,SEM,5
01/09/2021,MI,9485,SEM,5
01/09/2021,MI,9485,ECO,108
01/09/2021,MI,9485,PRI,266
01/09/2021,MO,9485,SEM,1
01/09/2021,MO,9485,ECO,87
01/09/2021,MO,9485,PRI,108
01/09/2021,SA,9485,PRI,69
01/09/2021,SA,9485,ECO,11
01/09/2021,SA,9485,SEM,7
01/09/2021,DI,9486,ECO,70
01/09/2021,DI,9486,SEM,1
01/09/2021,DI,9486,PRI,191
01/09/2021,DO,9486,PRI,297
01/09/2021,DO,9486,ECO,83
01/09/2021,DO,9486,SEM,3
01/09/2021,FR,9486,ECO,72
01/09/2021,FR,9486,SEM,3
01/09/2021,FR,9486,PRI,224
01/09/2021,MI,9486,PRI,264
01/09/2021,MI,9486,SEM,5
01/09/2021,MI,9486,ECO,86
01/09/2021,MO,9486,ECO,72
01/09/2021,MO,9486,PRI,183
01/09/2021,SA,9486,SEM,1
01/09/2021,SA,9486,PRI,35
01/09/2021,SA,9486,ECO,3
01/09/2021,SO,9486,PRI,3
01/09/2021,DI,9487,SEM,10
01/09/2021,DI,9487,PRI,410
01/09/2021,DI,9487,ECO,156
01/09/2021,DO,9487,PRI,593
01/09/2021,DO,9487,ECO,244
01/09/2021,DO,9487,SEM,9
01/09/2021,FR,9487,ECO,170
01/09/2021,FR,9487,PRI,424
01/09/2021,FR,9487,SEM,25
01/09/2021,MI,9487,ECO,162
01/09/2021,MI,9487,PRI,476
01/09/2021,MI,9487,SEM,8
01/09/2021,MO,9487,SEM,2
01/09/2021,MO,9487,ECO,157
01/09/2021,MO,9487,PRI,265
01/09/2021,SA,9487,ECO,6
01/09/2021,SA,9487,PRI,104
01/09/2021,SA,9487,SEM,3
01/09/2021,DI,9488,ECO,73
01/09/2021,DI,9488,PRI,175
01/09/2021,DO,9488,ECO,147
01/09/2021,DO,9488,SEM,1
01/09/2021,DO,9488,PRI,199
01/09/2021,FR,9488,ECO,61
01/09/2021,FR,9488,PRI,114
01/09/2021,FR,9488,SEM,1
01/09/2021,MI,9488,SEM,1
01/09/2021,MI,9488,ECO,97
01/09/2021,MI,9488,PRI,180
01/09/2021,MO,9488,PRI,51
01/09/2021,MO,9488,ECO,70
01/09/2021,SA,9488,PRI,23
01/09/2021,SA,9488,ECO,4
01/09/2021,DI,9489,ECO,290
01/09/2021,DI,9489,SEM,1
01/09/2021,DI,9489,PRI,24
01/09/2021,DO,9489,PRI,22
01/09/2021,DO,9489,ECO,282
01/09/2021,FR,9489,PRI,18
01/09/2021,FR,9489,ECO,149
01/09/2021,FR,9489,SEM,1
01/09/2021,MI,9489,ECO,243
01/09/2021,MI,9489,PRI,23
01/09/2021,MO,9489,PRI,19
01/09/2021,MO,9489,ECO,199
01/09/2021,DI,9490,PRI,1579
01/09/2021,DI,9490,SEM,29
01/09/2021,DI,9490,ECO,549
01/09/2021,DO,9490,PRI,2154
01/09/2021,DO,9490,ECO,974
01/09/2021,DO,9490,SEM,51
01/09/2021,FR,9490,SEM,34
01/09/2021,FR,9490,PRI,1588
01/09/2021,FR,9490,ECO,566
01/09/2021,MI,9490,PRI,1650
01/09/2021,MI,9490,ECO,588
01/09/2021,MI,9490,SEM,33
01/09/2021,MO,9490,SEM,12
01/09/2021,MO,9490,PRI,961
01/09/2021,MO,9490,ECO,505
01/09/2021,SA,9490,PRI,252
01/09/2021,SA,9490,SEM,14
01/09/2021,SA,9490,ECO,24
01/09/2021,DI,9491,SEM,15
01/09/2021,DI,9491,ECO,222
01/09/2021,DI,9491,PRI,570
01/09/2021,DO,9491,PRI,786
01/09/2021,DO,9491,SEM,12
01/09/2021,DO,9491,ECO,348
01/09/2021,FR,9491,SEM,16
01/09/2021,FR,9491,ECO,178
01/09/2021,FR,9491,PRI,510
01/09/2021,MI,9491,ECO,230
01/09/2021,MI,9491,SEM,7
01/09/2021,MI,9491,PRI,566
01/09/2021,MO,9491,PRI,327
01/09/2021,MO,9491,ECO,185
01/09/2021,MO,9491,SEM,3
01/09/2021,SA,9491,SEM,5
01/09/2021,SA,9491,PRI,106
01/09/2021,SA,9491,ECO,16
01/09/2021,DI,9492,PRI,650
01/09/2021,DI,9492,ECO,208
01/09/2021,DI,9492,SEM,13
01/09/2021,DO,9492,ECO,385
01/09/2021,DO,9492,SEM,10
01/09/2021,DO,9492,PRI,873
01/09/2021,FR,9492,PRI,634
01/09/2021,FR,9492,SEM,13
01/09/2021,FR,9492,ECO,201
01/09/2021,MI,9492,SEM,14
01/09/2021,MI,9492,PRI,722
01/09/2021,MI,9492,ECO,276
01/09/2021,MO,9492,SEM,2
01/09/2021,MO,9492,PRI,369
01/09/2021,MO,9492,ECO,201
01/09/2021,SA,9492,SEM,8
01/09/2021,SA,9492,ECO,15
01/09/2021,SA,9492,PRI,142
01/09/2021,DI,9493,SEM,9
01/09/2021,DI,9493,ECO,244
01/09/2021,DI,9493,PRI,561
01/09/2021,DO,9493,PRI,749
01/09/2021,DO,9493,SEM,8
01/09/2021,DO,9493,ECO,368
01/09/2021,FR,9493,PRI,523
01/09/2021,FR,9493,ECO,248
01/09/2021,FR,9493,SEM,22
01/09/2021,MI,9493,PRI,679
01/09/2021,MI,9493,ECO,265
01/09/2021,MO,9493,PRI,277
01/09/2021,MO,9493,ECO,244
01/09/2021,SA,9493,ECO,12
01/09/2021,SA,9493,SEM,2
01/09/2021,SA,9493,PRI,177
01/09/2021,DI,9494,PRI,1812
01/09/2021,DI,9494,SEM,30
01/09/2021,DI,9494,ECO,568
01/09/2021,DO,9494,SEM,55
01/09/2021,DO,9494,PRI,2413
01/09/2021,DO,9494,ECO,1018
01/09/2021,FR,9494,PRI,1571
01/09/2021,FR,9494,SEM,57
01/09/2021,FR,9494,ECO,575
01/09/2021,MI,9494,PRI,1836
01/09/2021,MI,9494,ECO,662
01/09/2021,MI,9494,SEM,39
01/09/2021,MO,9494,PRI,1038
01/09/2021,MO,9494,SEM,21
01/09/2021,MO,9494,ECO,577
01/09/2021,SA,9494,ECO,21
01/09/2021,SA,9494,SEM,15
01/09/2021,SA,9494,PRI,302
01/09/2021,DI,9495,PRI,1126
01/09/2021,DI,9495,ECO,588
01/09/2021,DI,9495,SEM,25
01/09/2021,DO,9495,ECO,1064
01/09/2021,DO,9495,SEM,37
01/09/2021,DO,9495,PRI,1409
01/09/2021,FR,9495,ECO,566
01/09/2021,FR,9495,PRI,992
01/09/2021,FR,9495,SEM,31
01/09/2021,MI,9495,PRI,1133
01/09/2021,MI,9495,SEM,38
01/09/2021,MI,9495,ECO,689
01/09/2021,MO,9495,ECO,630
01/09/2021,MO,9495,PRI,524
01/09/2021,MO,9495,SEM,2
01/09/2021,SA,9495,SEM,37
01/09/2021,SA,9495,PRI,265
01/09/2021,SA,9495,ECO,10
01/09/2021,DI,9496,SEM,57
01/09/2021,DI,9496,PRI,1239
01/09/2021,DI,9496,ECO,373
01/09/2021,DO,9496,SEM,47
01/09/2021,DO,9496,PRI,1503
01/09/2021,DO,9496,ECO,729
01/09/2021,FR,9496,PRI,1029
01/09/2021,FR,9496,ECO,429
01/09/2021,FR,9496,SEM,32
01/09/2021,MI,9496,PRI,1171
01/09/2021,MI,9496,SEM,46
01/09/2021,MI,9496,ECO,527
01/09/2021,MO,9496,ECO,391
01/09/2021,MO,9496,SEM,26
01/09/2021,MO,9496,PRI,633
01/09/2021,SA,9496,ECO,41
01/09/2021,SA,9496,SEM,10
01/09/2021,SA,9496,PRI,270
01/09/2021,DI,9497,ECO,244
01/09/2021,DI,9497,SEM,4
01/09/2021,DI,9497,PRI,537
01/09/2021,DO,9497,PRI,692
01/09/2021,DO,9497,ECO,415
01/09/2021,DO,9497,SEM,11
01/09/2021,FR,9497,PRI,481
01/09/2021,FR,9497,SEM,10
01/09/2021,FR,9497,ECO,239
01/09/2021,MI,9497,SEM,4
01/09/2021,MI,9497,PRI,558
01/09/2021,MI,9497,ECO,300
01/09/2021,MO,9497,PRI,248
01/09/2021,MO,9497,ECO,225
01/09/2021,SA,9497,PRI,127
01/09/2021,SA,9497,ECO,12
01/09/2021,SA,9497,SEM,3
01/09/2021,DI,9498,ECO,50
01/09/2021,DI,9498,PRI,81
01/09/2021,DO,9498,ECO,68
01/09/2021,DO,9498,PRI,105
01/09/2021,DO,9498,SEM,2
01/09/2021,FR,9498,ECO,63
01/09/2021,FR,9498,PRI,69
01/09/2021,MI,9498,ECO,50
01/09/2021,MI,9498,SEM,1
01/09/2021,MI,9498,PRI,83
01/09/2021,MO,9498,ECO,39
01/09/2021,MO,9498,PRI,50
01/09/2021,SA,9498,PRI,23
01/09/2021,SA,9498,SEM,1
01/09/2021,SA,9498,ECO,5
01/09/2021,MI,9499,PRI,1
01/09/2021,DI,9500,PRI,4536
01/09/2021,DI,9500,ECO,1587
01/09/2021,DI,9500,SEM,69
01/09/2021,DO,9500,ECO,2239
01/09/2021,DO,9500,SEM,54
01/09/2021,DO,9500,PRI,4960
01/09/2021,FR,9500,SEM,76
01/09/2021,FR,9500,PRI,3863
01/09/2021,FR,9500,ECO,1639
01/09/2021,MI,9500,ECO,2319
01/09/2021,MI,9500,SEM,101
01/09/2021,MI,9500,PRI,5701
01/09/2021,MO,9500,PRI,2281
01/09/2021,MO,9500,ECO,1444
01/09/2021,MO,9500,SEM,20
01/09/2021,SA,9500,PRI,1102
01/09/2021,SA,9500,ECO,107
01/09/2021,SA,9500,SEM,57
01/09/2021,SO,9500,PRI,15
01/09/2021,SO,9500,ECO,8
01/09/2021,DI,9501,PRI,6
01/09/2021,DO,9501,ECO,2
01/09/2021,DO,9501,PRI,3
01/09/2021,FR,9501,ECO,1
01/09/2021,FR,9501,PRI,6
01/09/2021,MI,9501,PRI,7
01/09/2021,MO,9501,ECO,2
01/09/2021,MO,9501,SEM,1
01/09/2021,MO,9501,PRI,1
01/09/2021,SA,9501,PRI,1
01/09/2021,DI,9502,ECO,57
01/09/2021,DI,9502,SEM,6
01/09/2021,DI,9502,PRI,145
01/09/2021,DO,9502,SEM,1
01/09/2021,DO,9502,PRI,153
01/09/2021,DO,9502,ECO,89
01/09/2021,FR,9502,PRI,105
01/09/2021,FR,9502,SEM,1
01/09/2021,FR,9502,ECO,66
01/09/2021,MI,9502,PRI,186
01/09/2021,MI,9502,SEM,1
01/09/2021,MI,9502,ECO,94
01/09/2021,MO,9502,PRI,62
01/09/2021,MO,9502,ECO,56
01/09/2021,SA,9502,ECO,2
01/09/2021,SA,9502,SEM,1
01/09/2021,SA,9502,PRI,43
01/09/2021,DI,9503,PRI,39
01/09/2021,DI,9503,SEM,2
01/09/2021,DI,9503,ECO,19
01/09/2021,DO,9503,PRI,38
01/09/2021,DO,9503,ECO,32
01/09/2021,DO,9503,SEM,1
01/09/2021,FR,9503,PRI,34
01/09/2021,FR,9503,ECO,17
01/09/2021,FR,9503,SEM,1
01/09/2021,MI,9503,ECO,34
01/09/2021,MI,9503,PRI,31
01/09/2021,MO,9503,PRI,19
01/09/2021,MO,9503,ECO,33
01/09/2021,SA,9503,ECO,3
01/09/2021,SA,9503,PRI,4
01/09/2021,DI,9504,ECO,31
01/09/2021,DI,9504,PRI,64
01/09/2021,DI,9504,SEM,2
01/09/2021,DO,9504,PRI,87
01/09/2021,DO,9504,ECO,33
01/09/2021,FR,9504,PRI,64
01/09/2021,FR,9504,ECO,36
01/09/2021,MI,9504,PRI,87
01/09/2021,MI,9504,ECO,50
01/09/2021,MI,9504,SEM,8
01/09/2021,MO,9504,ECO,25
01/09/2021,MO,9504,PRI,54
01/09/2021,SA,9504,ECO,3
01/09/2021,SA,9504,PRI,7
01/09/2021,DI,9506,SEM,2
01/09/2021,DI,9506,PRI,167
01/09/2021,DI,9506,ECO,81
01/09/2021,DO,9506,PRI,169
01/09/2021,DO,9506,ECO,106
01/09/2021,DO,9506,SEM,1
01/09/2021,FR,9506,SEM,3
01/09/2021,FR,9506,ECO,73
01/09/2021,FR,9506,PRI,117
01/09/2021,MI,9506,ECO,104
01/09/2021,MI,9506,PRI,206
01/09/2021,MI,9506,SEM,2
01/09/2021,MO,9506,ECO,71
01/09/2021,MO,9506,PRI,66
01/09/2021,SA,9506,PRI,31
01/09/2021,SA,9506,ECO,5
01/09/2021,SA,9506,SEM,2
01/09/2021,DI,9507,ECO,120
01/09/2021,DI,9507,SEM,1
01/09/2021,DI,9507,PRI,226
01/09/2021,DO,9507,PRI,205
01/09/2021,DO,9507,ECO,166
01/09/2021,DO,9507,SEM,6
01/09/2021,FR,9507,ECO,115
01/09/2021,FR,9507,PRI,161
01/09/2021,FR,9507,SEM,5
01/09/2021,MI,9507,SEM,1
01/09/2021,MI,9507,PRI,277
01/09/2021,MI,9507,ECO,158
01/09/2021,MO,9507,PRI,77
01/09/2021,MO,9507,ECO,89
01/09/2021,SA,9507,SEM,7
01/09/2021,SA,9507,ECO,2
01/09/2021,SA,9507,PRI,50
01/09/2021,DI,9508,ECO,48
01/09/2021,DI,9508,PRI,91
01/09/2021,DO,9508,PRI,79
01/09/2021,DO,9508,ECO,44
01/09/2021,FR,9508,ECO,40
01/09/2021,FR,9508,PRI,56
01/09/2021,FR,9508,SEM,1
01/09/2021,MI,9508,PRI,95
01/09/2021,MI,9508,ECO,73
01/09/2021,MO,9508,ECO,40
01/09/2021,MO,9508,PRI,49
01/09/2021,SA,9508,PRI,25
01/09/2021,SA,9508,SEM,15
01/09/2021,SA,9508,ECO,3
01/09/2021,DI,9512,PRI,266
01/09/2021,DI,9512,ECO,129
01/09/2021,DI,9512,SEM,2
01/09/2021,DO,9512,SEM,2
01/09/2021,DO,9512,PRI,263
01/09/2021,DO,9512,ECO,163
01/09/2021,FR,9512,ECO,124
01/09/2021,FR,9512,PRI,205
01/09/2021,MI,9512,SEM,7
01/09/2021,MI,9512,PRI,282
01/09/2021,MI,9512,ECO,173
01/09/2021,MO,9512,SEM,1
01/09/2021,MO,9512,ECO,97
01/09/2021,MO,9512,PRI,110
01/09/2021,SA,9512,SEM,6
01/09/2021,SA,9512,ECO,3
01/09/2021,SA,9512,PRI,70
01/09/2021,DI,9514,ECO,65
01/09/2021,DI,9514,PRI,111
01/09/2021,DO,9514,ECO,100
01/09/2021,DO,9514,SEM,1
01/09/2021,DO,9514,PRI,108
01/09/2021,FR,9514,ECO,70
01/09/2021,FR,9514,SEM,4
01/09/2021,FR,9514,PRI,90
01/09/2021,MI,9514,SEM,2
01/09/2021,MI,9514,PRI,106
01/09/2021,MI,9514,ECO,82
01/09/2021,MO,9514,PRI,47
01/09/2021,MO,9514,ECO,67
01/09/2021,SA,9514,ECO,4
01/09/2021,SA,9514,PRI,21
01/09/2021,DI,9515,PRI,65
01/09/2021,DI,9515,ECO,38
01/09/2021,DO,9515,PRI,93
01/09/2021,DO,9515,ECO,55
01/09/2021,DO,9515,SEM,1
01/09/2021,FR,9515,ECO,42
01/09/2021,FR,9515,PRI,56
01/09/2021,MI,9515,ECO,56
01/09/2021,MI,9515,PRI,66
01/09/2021,MO,9515,PRI,35
01/09/2021,MO,9515,ECO,32
01/09/2021,SA,9515,PRI,11
01/09/2021,SA,9515,ECO,3
01/09/2021,SA,9515,SEM,5
01/09/2021,DI,9517,SEM,2
01/09/2021,DI,9517,PRI,135
01/09/2021,DI,9517,ECO,62
01/09/2021,DO,9517,ECO,90
01/09/2021,DO,9517,SEM,5
01/09/2021,DO,9517,PRI,116
01/09/2021,FR,9517,ECO,69
01/09/2021,FR,9517,PRI,100
01/09/2021,FR,9517,SEM,1
01/09/2021,MI,9517,PRI,135
01/09/2021,MI,9517,SEM,6
01/09/2021,MI,9517,ECO,81
01/09/2021,MO,9517,PRI,55
01/09/2021,MO,9517,ECO,49
01/09/2021,SA,9517,ECO,3
01/09/2021,SA,9517,PRI,18
01/09/2021,DI,9523,ECO,90
01/09/2021,DI,9523,PRI,243
01/09/2021,DO,9523,SEM,1
01/09/2021,DO,9523,ECO,149
01/09/2021,DO,9523,PRI,255
01/09/2021,FR,9523,PRI,206
01/09/2021,FR,9523,ECO,93
01/09/2021,MI,9523,SEM,8
01/09/2021,MI,9523,ECO,142
01/09/2021,MI,9523,PRI,322
01/09/2021,MO,9523,ECO,115
01/09/2021,MO,9523,PRI,127
01/09/2021,SA,9523,ECO,7
01/09/2021,SA,9523,PRI,37
01/09/2021,DI,9524,SEM,4
01/09/2021,DI,9524,PRI,853
01/09/2021,DI,9524,ECO,305
01/09/2021,DO,9524,PRI,976
01/09/2021,DO,9524,SEM,10
01/09/2021,DO,9524,ECO,472
01/09/2021,FR,9524,PRI,721
01/09/2021,FR,9524,ECO,353
01/09/2021,FR,9524,SEM,6
01/09/2021,MI,9524,PRI,1109
01/09/2021,MI,9524,ECO,546
01/09/2021,MI,9524,SEM,14
01/09/2021,MO,9524,SEM,1
01/09/2021,MO,9524,PRI,444
01/09/2021,MO,9524,ECO,335
01/09/2021,SA,9524,PRI,184
01/09/2021,SA,9524,ECO,28
01/09/2021,SA,9524,SEM,17
01/09/2021,DI,9525,ECO,73
01/09/2021,DI,9525,PRI,136
01/09/2021,DI,9525,SEM,1
01/09/2021,DO,9525,ECO,103
01/09/2021,DO,9525,PRI,130
01/09/2021,FR,9525,ECO,56
01/09/2021,FR,9525,SEM,1
01/09/2021,FR,9525,PRI,114
01/09/2021,MI,9525,PRI,176
01/09/2021,MI,9525,SEM,15
01/09/2021,MI,9525,ECO,72
01/09/2021,MO,9525,PRI,71
01/09/2021,MO,9525,ECO,54
01/09/2021,SA,9525,ECO,5
01/09/2021,SA,9525,PRI,27
01/09/2021,DI,9526,PRI,167
01/09/2021,DI,9526,ECO,101
01/09/2021,DI,9526,SEM,1
01/09/2021,DO,9526,PRI,223
01/09/2021,DO,9526,ECO,127
01/09/2021,FR,9526,ECO,100
01/09/2021,FR,9526,SEM,3
01/09/2021,FR,9526,PRI,155
01/09/2021,MI,9526,PRI,269
01/09/2021,MI,9526,ECO,134
01/09/2021,MO,9526,ECO,77
01/09/2021,MO,9526,SEM,2
01/09/2021,MO,9526,PRI,91
01/09/2021,SA,9526,ECO,3
01/09/2021,SA,9526,PRI,43
01/09/2021,SA,9526,SEM,1
01/09/2021,DI,9527,ECO,118
01/09/2021,DI,9527,SEM,3
01/09/2021,DI,9527,PRI,262
01/09/2021,DO,9527,SEM,1
01/09/2021,DO,9527,ECO,183
01/09/2021,DO,9527,PRI,280
01/09/2021,FR,9527,PRI,222
01/09/2021,FR,9527,SEM,3
01/09/2021,FR,9527,ECO,108
01/09/2021,MI,9527,PRI,321
01/09/2021,MI,9527,SEM,1
01/09/2021,MI,9527,ECO,196
01/09/2021,MO,9527,PRI,132
01/09/2021,MO,9527,ECO,94
01/09/2021,SA,9527,PRI,67
01/09/2021,SA,9527,ECO,7
01/09/2021,DI,9532,ECO,227
01/09/2021,DI,9532,SEM,7
01/09/2021,DI,9532,PRI,612
01/09/2021,DO,9532,SEM,10
01/09/2021,DO,9532,PRI,685
01/09/2021,DO,9532,ECO,357
01/09/2021,FR,9532,SEM,3
01/09/2021,FR,9532,ECO,240
01/09/2021,FR,9532,PRI,539
01/09/2021,MI,9532,PRI,841
01/09/2021,MI,9532,SEM,3
01/09/2021,MI,9532,ECO,306
01/09/2021,MO,9532,PRI,290
01/09/2021,MO,9532,ECO,223
01/09/2021,MO,9532,SEM,1
01/09/2021,SA,9532,PRI,156
01/09/2021,SA,9532,ECO,15
01/09/2021,SA,9532,SEM,1
01/09/2021,DI,9533,PRI,619
01/09/2021,DI,9533,ECO,281
